mode,support_modes,scenario_index,frame_index,method,wp_coll,wp_total,warned,avg_mod,geom,p_coll,report_action,obj_removed,fake_seen,fake_removed,real_removed,missing_candidates,missing_recovered,missing_gt,missing_recovery_tp,missing_recovery_fp,smooth_agents
clean,clean+shift,7,0,EgoOnly,3,10,1,0.1,1,0.15264847874641418,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,0,CleanCoop,0,10,1,0.8,8,0.18618473410606384,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,0,PrimaryRaw,0,10,1,0.8,8,0.18618473410606384,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,0,PrimaryTrustCalib,0,10,1,0.8,8,0.18618473410606384,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,0,MultiPeerObjectGuard,0,10,1,0.8,8,0.18618473410606384,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,1,EgoOnly,2,10,1,0.2,2,0.15437646210193634,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,1,CleanCoop,0,10,1,0.8,8,0.18251489102840424,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,1,PrimaryRaw,0,10,1,0.8,8,0.18251489102840424,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,1,PrimaryTrustCalib,0,10,1,0.8,8,0.18251489102840424,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,1,MultiPeerObjectGuard,0,10,1,0.8,8,0.18251489102840424,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,2,EgoOnly,2,10,1,0.3,3,0.18399128317832947,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,2,CleanCoop,0,10,1,0.8,8,0.17869067192077637,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,2,PrimaryRaw,0,10,1,0.8,8,0.17869067192077637,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,2,PrimaryTrustCalib,0,10,1,0.8,8,0.17869067192077637,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,2,MultiPeerObjectGuard,0,10,1,0.8,8,0.17869067192077637,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,3,EgoOnly,2,10,1,0.3,3,0.152507022023201,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,3,CleanCoop,0,10,1,0.8,8,0.1718025952577591,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,3,PrimaryRaw,0,10,1,0.8,8,0.1718025952577591,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,3,PrimaryTrustCalib,0,10,1,0.8,8,0.1718025952577591,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,3,MultiPeerObjectGuard,0,10,1,0.8,8,0.1718025952577591,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,4,EgoOnly,1,10,1,0.3,3,0.16032369434833527,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,4,CleanCoop,0,10,1,0.7,7,0.1697544902563095,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,4,PrimaryRaw,0,10,1,0.7,7,0.1697544902563095,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,4,PrimaryTrustCalib,0,10,1,0.7,7,0.1697544902563095,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,4,MultiPeerObjectGuard,0,10,1,0.7,7,0.1697544902563095,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,5,EgoOnly,0,10,1,0.7,7,0.19189539551734924,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,5,CleanCoop,0,10,1,0.7,7,0.16067397594451904,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,5,PrimaryRaw,0,10,1,0.7,7,0.16067397594451904,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,5,PrimaryTrustCalib,0,10,1,0.7,7,0.16067397594451904,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,5,MultiPeerObjectGuard,0,10,1,0.7,7,0.16067397594451904,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,6,EgoOnly,0,10,1,0.7,7,0.1722574681043625,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,6,CleanCoop,0,10,1,0.7,7,0.1715162694454193,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,6,PrimaryRaw,0,10,1,0.7,7,0.1715162694454193,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,6,PrimaryTrustCalib,0,10,1,0.7,7,0.1715162694454193,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,6,MultiPeerObjectGuard,0,10,1,0.7,7,0.1715162694454193,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,7,EgoOnly,0,10,1,0.6,6,0.2313428372144699,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,7,CleanCoop,0,10,1,0.6,6,0.21758891642093658,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,7,PrimaryRaw,0,10,1,0.6,6,0.21758891642093658,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,7,PrimaryTrustCalib,0,10,1,0.6,6,0.21758891642093658,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,7,MultiPeerObjectGuard,0,10,1,0.6,6,0.21758891642093658,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,8,EgoOnly,0,10,1,0.6,6,0.2956150770187378,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,8,CleanCoop,0,10,1,0.6,6,0.27956125140190125,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,8,PrimaryRaw,0,10,1,0.6,6,0.27956125140190125,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,8,PrimaryTrustCalib,0,10,1,0.6,6,0.27956125140190125,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,8,MultiPeerObjectGuard,0,10,1,0.6,6,0.27956125140190125,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,9,EgoOnly,0,10,1,0.6,6,0.3101848065853119,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,9,CleanCoop,0,10,1,0.6,6,0.3026198744773865,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,9,PrimaryRaw,0,10,1,0.6,6,0.3026198744773865,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,9,PrimaryTrustCalib,0,10,1,0.6,6,0.3026198744773865,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,9,MultiPeerObjectGuard,0,10,1,0.6,6,0.3026198744773865,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,10,EgoOnly,0,10,1,0.6,6,0.307140052318573,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,10,CleanCoop,0,10,1,0.6,6,0.3036900758743286,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,10,PrimaryRaw,0,10,1,0.6,6,0.3036900758743286,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,10,PrimaryTrustCalib,0,10,1,0.6,6,0.3036900758743286,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,10,MultiPeerObjectGuard,0,10,1,0.6,6,0.3036900758743286,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,11,EgoOnly,0,10,1,0.6,6,0.24371126294136047,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,11,CleanCoop,0,10,1,0.6,6,0.24213498830795288,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,11,PrimaryRaw,0,10,1,0.6,6,0.24213498830795288,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,11,PrimaryTrustCalib,0,10,1,0.6,6,0.24213498830795288,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,11,MultiPeerObjectGuard,0,10,1,0.6,6,0.24213498830795288,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,12,EgoOnly,0,10,1,0.6,6,0.19582699239253998,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,12,CleanCoop,0,10,1,0.6,6,0.2022445648908615,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,12,PrimaryRaw,0,10,1,0.6,6,0.2022445648908615,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,12,PrimaryTrustCalib,0,10,1,0.6,6,0.2022445648908615,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,12,MultiPeerObjectGuard,0,10,1,0.6,6,0.2022445648908615,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,13,EgoOnly,0,10,1,0.6,6,0.16944557428359985,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,13,CleanCoop,0,10,1,0.6,6,0.16660206019878387,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,13,PrimaryRaw,0,10,1,0.6,6,0.16660206019878387,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,13,PrimaryTrustCalib,0,10,1,0.6,6,0.16660206019878387,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,13,MultiPeerObjectGuard,0,10,1,0.6,6,0.16660206019878387,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,14,EgoOnly,0,10,1,0.6,6,0.1624145209789276,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,14,CleanCoop,0,10,1,0.6,6,0.15920035541057587,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,14,PrimaryRaw,0,10,1,0.6,6,0.15920035541057587,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,14,PrimaryTrustCalib,0,10,1,0.6,6,0.15920035541057587,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,14,MultiPeerObjectGuard,0,10,1,0.6,6,0.15920035541057587,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,15,EgoOnly,1,10,1,0.5,5,0.18329863250255585,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,15,CleanCoop,0,10,1,0.7,7,0.20441308617591858,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,15,PrimaryRaw,0,10,1,0.7,7,0.20441308617591858,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,15,PrimaryTrustCalib,0,10,1,0.7,7,0.20441308617591858,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,15,MultiPeerObjectGuard,0,10,1,0.7,7,0.20441308617591858,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,16,EgoOnly,1,10,1,0.5,5,0.19117328524589539,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,16,CleanCoop,0,10,1,0.7,7,0.20684880018234253,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,16,PrimaryRaw,0,10,1,0.7,7,0.20684880018234253,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,16,PrimaryTrustCalib,0,10,1,0.7,7,0.20684880018234253,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,16,MultiPeerObjectGuard,0,10,1,0.7,7,0.20684880018234253,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,17,EgoOnly,1,10,1,0.5,5,0.19794540107250214,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,17,CleanCoop,0,10,1,0.7,7,0.20986764132976532,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,17,PrimaryRaw,0,10,1,0.7,7,0.20986764132976532,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,17,PrimaryTrustCalib,0,10,1,0.7,7,0.20986764132976532,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,17,MultiPeerObjectGuard,0,10,1,0.7,7,0.20986764132976532,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,18,EgoOnly,1,10,1,0.5,5,0.224675253033638,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,18,CleanCoop,0,10,1,0.7,7,0.20929524302482605,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,18,PrimaryRaw,0,10,1,0.7,7,0.20929524302482605,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,18,PrimaryTrustCalib,0,10,1,0.7,7,0.20929524302482605,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,18,MultiPeerObjectGuard,0,10,1,0.7,7,0.20929524302482605,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,19,EgoOnly,0,10,1,0.4,4,0.23677147924900055,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,19,CleanCoop,0,10,1,0.5,5,0.22360484302043915,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,19,PrimaryRaw,0,10,1,0.5,5,0.22360484302043915,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,19,PrimaryTrustCalib,0,10,1,0.5,5,0.22360484302043915,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,7,19,MultiPeerObjectGuard,0,10,1,0.5,5,0.22360484302043915,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,0,EgoOnly,0,10,0,0.0,0,0.15281367301940918,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,0,CleanCoop,0,10,0,0.0,0,0.12016486376523972,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,0,PrimaryRaw,0,10,0,0.0,0,0.12016486376523972,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,0,PrimaryTrustCalib,0,10,0,0.0,0,0.12016486376523972,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,0,MultiPeerObjectGuard,0,10,0,0.0,0,0.12016486376523972,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,1,EgoOnly,0,10,0,0.0,0,0.1570848822593689,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,1,CleanCoop,0,10,0,0.0,0,0.11925899237394333,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,1,PrimaryRaw,0,10,0,0.0,0,0.11925899237394333,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,1,PrimaryTrustCalib,0,10,0,0.0,0,0.11925899237394333,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,1,MultiPeerObjectGuard,0,10,0,0.0,0,0.11925899237394333,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,2,EgoOnly,0,10,0,0.0,0,0.14528588950634003,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,2,CleanCoop,0,10,0,0.0,0,0.11932884901762009,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,2,PrimaryRaw,0,10,0,0.0,0,0.11932884901762009,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,2,PrimaryTrustCalib,0,10,0,0.0,0,0.11932884901762009,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,2,MultiPeerObjectGuard,0,10,0,0.0,0,0.11932884901762009,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,3,EgoOnly,0,10,0,0.0,0,0.1462281197309494,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,3,CleanCoop,0,10,0,0.0,0,0.11887969821691513,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,3,PrimaryRaw,0,10,0,0.0,0,0.11887969821691513,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,3,PrimaryTrustCalib,0,10,0,0.0,0,0.11887969821691513,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,3,MultiPeerObjectGuard,0,10,0,0.0,0,0.11887969821691513,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,4,EgoOnly,0,10,0,0.0,0,0.14383330941200256,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,4,CleanCoop,0,10,0,0.0,0,0.1203032061457634,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,4,PrimaryRaw,0,10,0,0.0,0,0.1203032061457634,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,4,PrimaryTrustCalib,0,10,0,0.0,0,0.1203032061457634,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,4,MultiPeerObjectGuard,0,10,0,0.0,0,0.1203032061457634,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,5,EgoOnly,0,10,0,0.0,0,0.13482937216758728,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,5,CleanCoop,0,10,0,0.0,0,0.11830943077802658,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,5,PrimaryRaw,0,10,0,0.0,0,0.11830943077802658,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,5,PrimaryTrustCalib,0,10,0,0.0,0,0.11830943077802658,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,5,MultiPeerObjectGuard,0,10,0,0.0,0,0.11830943077802658,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,6,EgoOnly,0,10,0,0.0,0,0.13432541489601135,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,6,CleanCoop,0,10,0,0.0,0,0.11030985414981842,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,6,PrimaryRaw,0,10,0,0.0,0,0.11030985414981842,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,6,PrimaryTrustCalib,0,10,0,0.0,0,0.11030985414981842,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,6,MultiPeerObjectGuard,0,10,0,0.0,0,0.11030985414981842,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,7,EgoOnly,0,10,0,0.0,0,0.1827940195798874,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,7,CleanCoop,0,10,0,0.0,0,0.10671420395374298,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,7,PrimaryRaw,0,10,0,0.0,0,0.10671420395374298,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,7,PrimaryTrustCalib,0,10,0,0.0,0,0.10671420395374298,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,7,MultiPeerObjectGuard,0,10,0,0.0,0,0.10671420395374298,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,8,EgoOnly,0,10,0,0.0,0,0.22359293699264526,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,8,CleanCoop,0,10,0,0.0,0,0.10668100416660309,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,8,PrimaryRaw,0,10,0,0.0,0,0.10668100416660309,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,8,PrimaryTrustCalib,0,10,0,0.0,0,0.10668100416660309,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,8,MultiPeerObjectGuard,0,10,0,0.0,0,0.10668100416660309,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,9,EgoOnly,0,10,1,0.0,0,0.30967971682548523,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,9,CleanCoop,0,10,0,0.0,0,0.11145170778036118,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,9,PrimaryRaw,0,10,0,0.0,0,0.11145170778036118,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,9,PrimaryTrustCalib,0,10,0,0.0,0,0.11145170778036118,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,9,MultiPeerObjectGuard,0,10,0,0.0,0,0.11145170778036118,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,10,EgoOnly,0,10,1,0.0,0,0.4019470810890198,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,10,CleanCoop,0,10,0,0.0,0,0.1185947135090828,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,10,PrimaryRaw,0,10,0,0.0,0,0.1185947135090828,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,10,PrimaryTrustCalib,0,10,0,0.0,0,0.1185947135090828,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,10,MultiPeerObjectGuard,0,10,0,0.0,0,0.1185947135090828,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,11,EgoOnly,0,10,1,0.0,0,0.6561183333396912,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,11,CleanCoop,0,10,0,0.0,0,0.12641072273254395,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,11,PrimaryRaw,0,10,0,0.0,0,0.12641072273254395,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,11,PrimaryTrustCalib,0,10,0,0.0,0,0.12641072273254395,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,11,MultiPeerObjectGuard,0,10,0,0.0,0,0.12641072273254395,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,12,EgoOnly,0,10,1,0.0,0,0.8061890006065369,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,12,CleanCoop,0,10,0,0.0,0,0.14124038815498352,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,12,PrimaryRaw,0,10,0,0.0,0,0.14124038815498352,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,12,PrimaryTrustCalib,0,10,0,0.0,0,0.14124038815498352,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,12,MultiPeerObjectGuard,0,10,0,0.0,0,0.14124038815498352,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,13,EgoOnly,0,10,1,0.0,0,0.8587881326675415,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,13,CleanCoop,0,10,0,0.0,0,0.1669478416442871,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,13,PrimaryRaw,0,10,0,0.0,0,0.1669478416442871,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,13,PrimaryTrustCalib,0,10,0,0.0,0,0.1669478416442871,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,13,MultiPeerObjectGuard,0,10,0,0.0,0,0.1669478416442871,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,14,EgoOnly,0,10,1,0.0,0,0.8869273066520691,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,14,CleanCoop,0,10,0,0.0,0,0.20666541159152985,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,14,PrimaryRaw,0,10,0,0.0,0,0.20666541159152985,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,14,PrimaryTrustCalib,0,10,0,0.0,0,0.20666541159152985,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,14,MultiPeerObjectGuard,0,10,0,0.0,0,0.20666541159152985,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,15,EgoOnly,0,10,1,0.0,0,0.9073237180709839,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,15,CleanCoop,0,10,0,0.0,0,0.24778659641742706,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,15,PrimaryRaw,0,10,0,0.0,0,0.24778659641742706,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,15,PrimaryTrustCalib,0,10,0,0.0,0,0.24778659641742706,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,15,MultiPeerObjectGuard,0,10,0,0.0,0,0.24778659641742706,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,16,EgoOnly,0,10,1,0.0,0,0.9189062714576721,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,16,CleanCoop,0,10,0,0.0,0,0.2577671408653259,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,16,PrimaryRaw,0,10,0,0.0,0,0.2577671408653259,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,16,PrimaryTrustCalib,0,10,0,0.0,0,0.2577671408653259,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,16,MultiPeerObjectGuard,0,10,0,0.0,0,0.2577671408653259,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,17,EgoOnly,0,10,1,0.0,0,0.8435673117637634,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,17,CleanCoop,0,10,1,0.0,0,0.33347970247268677,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,17,PrimaryRaw,0,10,1,0.0,0,0.33347970247268677,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,17,PrimaryTrustCalib,0,10,1,0.0,0,0.33347970247268677,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,17,MultiPeerObjectGuard,0,10,1,0.0,0,0.33347970247268677,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,18,EgoOnly,0,10,1,0.1,1,0.9085433483123779,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,18,CleanCoop,0,10,1,0.1,1,0.1576777547597885,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,18,PrimaryRaw,0,10,1,0.1,1,0.1576777547597885,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,18,PrimaryTrustCalib,0,10,1,0.1,1,0.1576777547597885,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,18,MultiPeerObjectGuard,0,10,1,0.1,1,0.1576777547597885,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,19,EgoOnly,0,10,1,0.1,1,0.8534132838249207,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,19,CleanCoop,0,10,1,0.1,1,0.1518813818693161,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,19,PrimaryRaw,0,10,1,0.1,1,0.1518813818693161,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,19,PrimaryTrustCalib,0,10,1,0.1,1,0.1518813818693161,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,12,19,MultiPeerObjectGuard,0,10,1,0.1,1,0.1518813818693161,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,0,EgoOnly,0,10,1,1.0,10,0.21326719224452972,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,0,CleanCoop,0,10,1,1.0,10,0.25504621863365173,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,0,PrimaryRaw,0,10,1,1.0,10,0.25504621863365173,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,0,PrimaryTrustCalib,0,10,1,1.0,10,0.25504621863365173,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,0,MultiPeerObjectGuard,0,10,1,1.0,10,0.25504621863365173,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,1,EgoOnly,0,10,0,0.0,0,0.21110652387142181,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,1,CleanCoop,0,10,0,0.0,0,0.2528553903102875,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,1,PrimaryRaw,0,10,0,0.0,0,0.2528553903102875,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,1,PrimaryTrustCalib,0,10,0,0.0,0,0.2528553903102875,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,1,MultiPeerObjectGuard,0,10,0,0.0,0,0.2528553903102875,accept,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,2,EgoOnly,0,10,0,0.0,0,0.2088356614112854,,0,0,0,0,0,0,0,0,0,0
clean,clean+shift,14,2,CleanCoop,0,10,0,0.0,0,0.2503722906112671,,0,0,0,0,0,0,0,0,0,0
