scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS4_nonblind_stress,Innov-V+D,1,1.0,0,13.499999595,1.0,1.0,28.0,0.0,0.0,0.0009090909090909091,0.05454545454545454,1.0,1
BS4_nonblind_stress,Innov-V+M,1,1.0,0,2.0,1.0,1.0,39.0,0.0,0.05181347150259067,0.0,0.16818181818181818,1.0,1
BS4_nonblind_stress,Innov-V+H,1,1.0,0,13.499997408,1.0,1.0,39.0,0.0,0.05741626794258373,0.00045454545454545455,0.10454545454545454,1.0,1
BS4_nonblind_stress,Innov-D+M,1,1.0,1,5.98872,1.0,1.0,28.0,0.0,0.0,0.0013636363636363637,0.11818181818181818,1.0,2
BS4_nonblind_stress,Innov-D+H,1,1.0,0,13.499999595,1.0,1.0,28.0,0.0,0.0,0.00045454545454545455,0.05454545454545454,1.0,1
BS4_nonblind_stress,Innov-M+H,1,1.0,0,12.34035883008,1.0,1.0,39.0,0.0,0.057971014492753624,0.0,0.11363636363636363,1.0,1
BS4_nonblind_stress,Innov-V+D+M+H,1,1.0,0,12.61214972928,1.0,1.0,28.0,0.0,0.0,0.0,0.06818181818181818,1.0,1
OVERALL,Innov-NONE,8,0.5,0,13.4999985744,1.0,1.0,29.75,0.0,0.14080100125156444,0.0005113636363636364,0.21988636363636363,0.5,4
OVERALL,Innov-V,8,0.5,0,13.4999985744,1.0,1.0,29.75,0.0,0.14017521902377972,0.000625,0.21931818181818183,0.5,4
OVERALL,Innov-D,8,0.625,0,13.499999001,1.0,1.0,23.125,0.0,0.0,0.000965909090909091,0.10681818181818181,0.625,5
OVERALL,Innov-M,8,0.375,0,5.833333169416211,1.0,1.0,29.75,0.0,0.2662007623888183,0.0005681818181818182,0.34375,0.375,3
OVERALL,Innov-H,8,0.5,0,13.4999985744,1.0,1.0,29.75,0.0,0.14428482198625858,0.0,0.2215909090909091,0.5,4
OVERALL,Innov-V+D,8,0.625,0,13.499999001,1.0,1.0,23.125,0.0,0.0,0.000965909090909091,0.10681818181818181,0.625,5
OVERALL,Innov-V+M,8,0.375,0,5.833333169416211,1.0,1.0,29.75,0.0,0.2662007623888183,0.000625,0.34375,0.375,3
OVERALL,Innov-V+H,8,0.5,0,13.4999985744,1.0,1.0,29.75,0.0,0.141875,0.00011363636363636364,0.21988636363636363,0.5,4
OVERALL,Innov-D+M,8,0.5,2,7.548866532619225,1.0,0.8908296943231441,22.125,0.0,0.003919007184846506,0.0017613636363636364,0.11931818181818182,0.5,6
OVERALL,Innov-D+H,8,0.625,0,13.499999001,1.0,1.0,23.125,0.0,0.02095238095238095,5.681818181818182e-05,0.12386363636363637,0.625,5
OVERALL,Innov-M+H,8,0.25,0,12.34035883008,1.0,1.0,29.75,0.0,0.23824650571791614,0.0,0.31875,0.25,2
OVERALL,Innov-V+D+M+H,8,0.25,0,12.57053174784,1.0,0.9619047619047619,23.25,0.0,0.012258064516129033,0.0,0.12556818181818183,0.25,2
