scenario,method,truth_collision_step,collision,first_collision,overlap,collision_pairs,first_overlap,overlap_count,first_warning,severity,wp_coll,wp_total,warning_frames,frames
BS3_nonblind,Innov-D+M,49,0,-1,1,,90,1,22,0.0,0,2200,4,220
BS3_nonblind,Innov-D+H,49,0,-1,1,,83,1,22,0.0,0,2200,1,220
BS3_nonblind,Innov-M+H,49,0,-1,1,,95,1,22,0.0,0,2200,5,220
BS3_nonblind,Innov-V+D+M+H,49,0,-1,1,,90,1,22,0.0,0,2200,7,220
BS4_blind,Innov-NONE,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-V,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-D,50,0,-1,0,,-1,0,26,0.0,0,2200,32,220
BS4_blind,Innov-M,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-H,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-V+D,50,0,-1,0,,-1,0,26,0.0,0,2200,32,220
BS4_blind,Innov-V+M,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-V+H,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-D+M,50,0,-1,0,,-1,0,26,0.0,0,2200,35,220
BS4_blind,Innov-D+H,50,0,-1,0,,-1,0,26,0.0,0,2200,32,220
BS4_blind,Innov-M+H,50,0,-1,0,,-1,0,26,0.0,0,2200,76,220
BS4_blind,Innov-V+D+M+H,50,0,-1,0,,-1,0,26,0.0,0,2200,35,220
BS4_nonblind,Innov-NONE,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-V,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-D,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-M,50,0,-1,0,,-1,0,22,0.0,0,2200,4,220
BS4_nonblind,Innov-H,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-V+D,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-V+M,50,0,-1,0,,-1,0,22,0.0,0,2200,4,220
BS4_nonblind,Innov-V+H,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-D+M,50,0,-1,0,,-1,0,22,0.0,0,2200,4,220
BS4_nonblind,Innov-D+H,50,0,-1,0,,-1,0,22,0.0,0,2200,2,220
BS4_nonblind,Innov-M+H,50,0,-1,0,,-1,0,22,0.0,0,2200,4,220
BS4_nonblind,Innov-V+D+M+H,50,0,-1,0,,-1,0,22,0.0,0,2200,4,220
BS5_blind,Innov-NONE,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-V,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-D,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-V+D,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-V+M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-V+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-D+M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-D+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-M+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_blind,Innov-V+D+M+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-NONE,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-V,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-D,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-V+D,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-V+M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-V+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-D+M,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-D+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-M+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
BS5_nonblind,Innov-V+D+M+H,-1,0,-1,0,,-1,0,-1,0.0,0,0,0,0
