scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS2_blind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2727272727272727,0.0,0.38181818181818183,0.0,0
BS2_blind,Innov-V,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2727272727272727,0.0,0.38181818181818183,0.0,0
BS2_blind,Innov-D,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS2_blind,Innov-M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2826086956521739,0.0,0.4,0.0,0
BS2_blind,Innov-H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.30687830687830686,0.0,0.40454545454545454,0.0,0
BS2_blind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS2_blind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2826086956521739,0.0,0.4,0.0,0
BS2_blind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2925531914893617,0.0,0.39545454545454545,0.0,0
BS2_blind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.17727272727272728,0.0,0
BS2_blind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.053475935828877004,0.0,0.19545454545454546,0.0,0
BS2_blind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.2826086956521739,0.0,0.4,0.0,0
BS2_blind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.01639344262295082,0.0,0.18181818181818182,0.0,0
BS2_nonblind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.2054794520547945,0.003181818181818182,0.20909090909090908,0.0,0
BS2_nonblind,Innov-V,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.2054794520547945,0.003181818181818182,0.20909090909090908,0.0,0
BS2_nonblind,Innov-D,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0,0.003181818181818182,0.00909090909090909,0.0,0
BS2_nonblind,Innov-M,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.8715596330275229,0.004090909090909091,0.8727272727272727,0.0,0
BS2_nonblind,Innov-H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.1780821917808219,0.0,0.18181818181818182,0.0,0
BS2_nonblind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0,0.003181818181818182,0.00909090909090909,0.0,0
BS2_nonblind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.8715596330275229,0.004090909090909091,0.8727272727272727,0.0,0
BS2_nonblind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.1735159817351598,0.0,0.17727272727272728,0.0,0
BS2_nonblind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.027649769585253458,0.0013636363636363637,0.04090909090909091,0.0,0
BS2_nonblind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0730593607305936,0.0,0.07727272727272727,0.0,0
BS2_nonblind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.8623853211009175,0.0,0.8636363636363636,0.0,0
BS2_nonblind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.07407407407407407,0.0,0.09090909090909091,0.0,0
BS3_blind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.27835051546391754,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-V,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.27835051546391754,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-D,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.12272727272727273,0.0,0
BS3_blind,Innov-M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.25925925925925924,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.27835051546391754,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.12272727272727273,0.0,0
BS3_blind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.25925925925925924,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.27835051546391754,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS3_blind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.12272727272727273,0.0,0
BS3_blind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.25925925925925924,0.0,0.36363636363636365,0.0,0
BS3_blind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS3_nonblind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-V,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-D,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-M,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.01818181818181818,1.0,1
BS3_nonblind,Innov-H,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.01818181818181818,1.0,1
BS3_nonblind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.01818181818181818,1.0,1
BS3_nonblind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.009216589861751152,0.0,0.022727272727272728,1.0,1
BS3_nonblind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.013888888888888888,0.0,0.031818181818181815,1.0,1
BS4_blind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.24210526315789474,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-V,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.24210526315789474,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-D,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.14545454545454545,0.0,0
BS4_blind,Innov-M,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.22162162162162163,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.24210526315789474,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.14545454545454545,0.0,0
BS4_blind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.22162162162162163,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.24210526315789474,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.1590909090909091,0.0,0
BS4_blind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.14545454545454545,0.0,0
BS4_blind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.22162162162162163,0.0,0.34545454545454546,0.0,0
BS4_blind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.1590909090909091,0.0,0
BS4_nonblind,Innov-NONE,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-V,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-D,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-M,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Innov-H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-V+D,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-V+M,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Innov-V+H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-D+M,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Innov-D+H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Innov-M+H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS5_blind,Innov-NONE,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-V,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-D,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-V+D,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-V+M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-V+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-D+M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-D+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-M+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Innov-V+D+M+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-NONE,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-V,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-D,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-V+D,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-V+M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-V+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-D+M,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-D+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-M+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Innov-V+D+M+H,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OVERALL,Innov-NONE,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.145565749235474,0.0005113636363636364,0.20625,0.1,1
OVERALL,Innov-V,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.14495412844036698,0.0005113636363636364,0.2056818181818182,0.1,1
OVERALL,Innov-D,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.0,0.0005113636363636364,0.07329545454545454,0.1,1
OVERALL,Innov-M,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.2300995024875622,0.0005681818181818182,0.29659090909090907,0.1,1
OVERALL,Innov-H,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.14896214896214896,0.0,0.20795454545454545,0.1,1
OVERALL,Innov-V+D,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.0,0.0005113636363636364,0.07329545454545454,0.1,1
OVERALL,Innov-V+M,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.2300995024875622,0.0005681818181818182,0.29659090909090907,0.1,1
OVERALL,Innov-V+H,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.14660965180207697,0.0,0.20625,0.1,1
OVERALL,Innov-D+M,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.0037476577139287947,0.00022727272727272727,0.09375,0.1,1
OVERALL,Innov-D+H,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.02020820575627679,0.0,0.09090909090909091,0.1,1
OVERALL,Innov-M+H,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.22995649471721566,0.0,0.29602272727272727,0.1,1
OVERALL,Innov-V+D+M+H,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.01373283395755306,0.0,0.10227272727272728,0.1,1
