scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS2_nonblind_stress,UniE2EV2X-coop,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0136986301369863,0.0,0.01818181818181818,0.0,0
BS2_nonblind_stress,MAP-coop,1,1.0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS2_nonblind_stress,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0228310502283105,0.0,0.02727272727272727,0.0,0
BS2_nonblind_stress,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.1050228310502283,0.0,0.10909090909090909,0.0,0
BS2_nonblind_stress,Hybrid+AND-thr0.30,1,1.0,0,13.5,1.0,0.9130434782608695,25.0,0.0,0.01015228426395939,0.0,0.10454545454545454,1.0,1
BS2_nonblind_stress,Hybrid+AND+TTC-thr0.30,1,1.0,0,13.5,1.0,1.0,25.0,0.0,0.01015228426395939,0.0,0.11363636363636363,1.0,1
BS2_nonblind_stress,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,13.498241313314256,1.0,0.9583333333333334,25.0,0.0,0.09183673469387756,0.0,0.18636363636363637,1.0,1
BS2_nonblind_stress,Hybrid+AND+TTC+MinHarm-thr0.30,1,1.0,0,13.34160435490259,1.0,0.9615384615384616,25.0,0.0,0.08247422680412371,0.0,0.18636363636363637,1.0,1
BS2_nonblind_stress,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,0.8846153846153846,25.0,0.0,0.08247422680412371,0.0,0.17727272727272728,0.0,0
BS3_blind_stress,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_stress,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_stress,RSS-coop,1,1.0,0,13.49968896,1.0,0.9230769230769231,38.0,0.0,0.11049723756906077,0.0027272727272727275,0.2545454545454545,1.0,1
BS3_blind_stress,UniE2EV2X-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_stress,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_stress,RiskMM-coop,1,1.0,0,13.4736328125,1.0,1.0,38.0,0.0,0.2554347826086957,0.0027272727272727275,0.37727272727272726,1.0,1
BS3_blind_stress,Hybrid-thr0.30,1,1.0,0,13.499999595,1.0,0.9444444444444444,38.0,0.0,0.125,0.0,0.2590909090909091,1.0,1
BS3_blind_stress,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_stress,Hybrid+AND+TTC-thr0.30,1,1.0,0,13.499999865,1.0,1.0,22.0,0.0,0.0,0.0,0.16363636363636364,1.0,1
BS3_blind_stress,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,13.388821695,1.0,0.9722222222222222,22.0,0.0,0.0,0.0,0.1590909090909091,1.0,1
BS3_blind_stress,Hybrid+AND+TTC+MinHarm-thr0.30,1,1.0,0,11.6033472,1.0,1.0,22.0,0.0,0.0,0.0,0.11818181818181818,1.0,2
BS3_blind_stress,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.18181818181818182,0.0,0
BS3_nonblind_stress,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_stress,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_stress,RSS-coop,1,1.0,0,13.49968896,1.0,0.7857142857142857,38.0,0.0,0.06796116504854369,0.0027272727272727275,0.11363636363636363,1.0,1
BS3_nonblind_stress,UniE2EV2X-coop,1,1.0,0,13.4736328125,1.0,0.4642857142857143,10.0,0.0,0.0,0.00045454545454545455,0.05909090909090909,1.0,1
BS3_nonblind_stress,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_stress,RiskMM-coop,1,1.0,0,13.4736328125,1.0,1.0,38.0,0.0,0.0673076923076923,0.0027272727272727275,0.11818181818181818,1.0,1
BS3_nonblind_stress,Hybrid-thr0.30,1,1.0,0,13.499999595,1.0,0.8181818181818182,38.0,0.0,0.06698564593301436,0.0,0.10454545454545454,1.0,1
BS3_nonblind_stress,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_stress,Hybrid+AND+TTC-thr0.30,1,1.0,0,13.499999595,1.0,1.0,27.0,0.0,0.0,0.0,0.05454545454545454,1.0,1
BS3_nonblind_stress,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,12.8193165,1.0,1.0,27.0,0.0,0.0,0.0,0.06363636363636363,1.0,1
BS3_nonblind_stress,Hybrid+AND+TTC+MinHarm-thr0.30,1,1.0,0,10.536480000000001,1.0,0.9285714285714286,27.0,0.0,0.0,0.0,0.11818181818181818,1.0,2
BS3_nonblind_stress,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,0.8666666666666667,27.0,0.0,0.0,0.0,0.05909090909090909,0.0,0
BS4_blind_stress,NoCon-egoonly,1,1.0,1,1.1444300428971177,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,2
BS4_blind_stress,NoCon-coop,1,1.0,1,1.1444300428971177,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,2
BS4_blind_stress,RSS-coop,1,1.0,0,13.49968896,1.0,0.926829268292683,39.0,0.0,0.17318435754189945,0.003181818181818182,0.31363636363636366,1.0,1
BS4_blind_stress,UniE2EV2X-coop,1,1.0,0,11.8125,1.0,0.27586206896551724,13.0,0.0,0.0,0.0,0.03636363636363636,1.0,1
BS4_blind_stress,MAP-coop,1,1.0,0,13.2890625,1.0,0.27586206896551724,5.0,0.0,0.0,0.0,0.03636363636363636,1.0,1
