scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS2_blind,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.3225806451612903,22.0,0.0,0.06349206349206349,0.0,0.1,0.0,0
BS2_blind,MAP-coop,1,1.0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS2_blind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.13829787234042554,0.0,0.2636363636363636,0.0,0
BS2_blind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.3105263157894737,0.0,0.40454545454545454,0.0,0
BS2_blind,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.7428571428571429,18.0,0.0,0.02702702702702703,0.0,0.1409090909090909,0.0,0
BS2_blind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.06315789473684211,0.0,0.19090909090909092,0.0,0
BS2_blind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.06349206349206349,0.0,0.19545454545454546,0.0,0
BS2_blind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.01639344262295082,0.0,0.18181818181818182,0.0,0
BS2_blind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.01639344262295082,0.0,0.18181818181818182,0.0,0
BS2_nonblind,NoCon-egoonly,1,1.0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS2_nonblind,NoCon-coop,1,1.0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS2_nonblind,RSS-coop,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.045662100456621,0.0,0.05,0.0,0
BS2_nonblind,UniE2EV2X-coop,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0136986301369863,0.0,0.01818181818181818,0.0,0
BS2_nonblind,MAP-coop,1,1.0,0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS2_nonblind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0228310502283105,0.0,0.02727272727272727,0.0,0
BS2_nonblind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.1050228310502283,0.0,0.10909090909090909,0.0,0
BS2_nonblind,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0091324200913242,0.0,0.013636363636363636,0.0,0
BS2_nonblind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0091324200913242,0.0,0.013636363636363636,0.0,0
BS2_nonblind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08256880733944955,0.0,0.09090909090909091,0.0,0
BS2_nonblind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.07407407407407407,0.0,0.09090909090909091,0.0,0
BS2_nonblind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.07407407407407407,0.0,0.09090909090909091,0.0,0
BS3_blind,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind,RSS-coop,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.08205128205128205,0.0,0.18636363636363637,0.0,0
BS3_blind,UniE2EV2X-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.14432989690721648,0.0,0.24545454545454545,0.0,0
BS3_blind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.27692307692307694,0.0,0.35909090909090907,0.0,0
BS3_blind,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.12272727272727273,0.0,0
BS3_blind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.12272727272727273,0.0,0
BS3_blind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS3_blind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.15454545454545454,0.0,0
BS3_nonblind,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind,RSS-coop,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0821917808219178,0.0,0.08636363636363636,0.0,0
BS3_nonblind,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.23809523809523808,10.0,0.0,0.0,0.0,0.022727272727272728,1.0,1
BS3_nonblind,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0136986301369863,0.0,0.01818181818181818,0.0,0
BS3_nonblind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,0.05,16.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.004545454545454545,1.0,1
BS3_nonblind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.013888888888888888,0.0,0.031818181818181815,1.0,1
BS3_nonblind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,27.0,0.0,0.013888888888888888,0.0,0.031818181818181815,1.0,1
BS4_blind,NoCon-egoonly,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_blind,NoCon-coop,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_blind,RSS-coop,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.05235602094240838,0.0,0.17727272727272728,0.0,0
BS4_blind,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.10714285714285714,13.0,0.0,0.0,0.0,0.013636363636363636,0.0,0
BS4_blind,MAP-coop,1,0.0,0,0.0,1.0,0.09523809523809523,5.0,0.0,0.0,0.0,0.009478672985781991,0.0,0
BS4_blind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.11578947368421053,0.0,0.23636363636363636,0.0,0
BS4_blind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.24083769633507854,0.0,0.3409090909090909,0.0,0
BS4_blind,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.047619047619047616,5.0,0.0,0.0,0.0,0.004545454545454545,0.0,0
BS4_blind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.14545454545454545,0.0,0
BS4_blind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.14545454545454545,0.0,0
BS4_blind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.1590909090909091,0.0,0
BS4_blind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.1590909090909091,0.0,0
BS4_nonblind,NoCon-egoonly,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_nonblind,NoCon-coop,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_nonblind,RSS-coop,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0821917808219178,0.0,0.08636363636363636,0.0,0
BS4_nonblind,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.14285714285714285,13.0,0.0,0.0,0.0,0.013636363636363636,0.0,0
BS4_nonblind,MAP-coop,1,0.0,0,0.0,1.0,0.041666666666666664,5.0,0.0,0.0053475935828877,0.0,0.009478672985781991,0.0,0
BS4_nonblind,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0136986301369863,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Hybrid-thr0.30,1,0.0,0,0.0,1.0,0.05,17.0,0.0,0.0,0.0,0.004545454545454545,0.0,0
BS4_nonblind,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.041666666666666664,5.0,0.0,0.0,0.0,0.004545454545454545,0.0,0
BS4_nonblind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.00909090909090909,0.0,0
BS4_nonblind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS4_nonblind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,0.01818181818181818,0.0,0
BS5_blind,NoCon-egoonly,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,NoCon-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,RSS-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,UniE2EV2X-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,MAP-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,RiskMM-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid+AND-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_blind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,NoCon-egoonly,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,NoCon-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,RSS-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,UniE2EV2X-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,MAP-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,RiskMM-coop,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid+AND-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BS5_nonblind,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OVERALL,NoCon-egoonly,10,0.8,0,6.751016241777783,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.6,6
OVERALL,NoCon-coop,10,0.8,0,6.751016241777783,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.6,6
OVERALL,RSS-coop,10,0.0,0,0.0,1.0,0.9913793103448276,23.125,0.0,0.06204379562043796,5.681818181818182e-05,0.12329545454545454,0.0,0
OVERALL,UniE2EV2X-coop,10,0.1,0,2.0,0.875,0.23972602739726026,16.0,0.0,0.016205266711681297,0.0,0.03626306084818685,0.2,2
OVERALL,MAP-coop,10,0.6,0,8.934688322370377,0.25,0.018633540372670808,5.0,0.0,0.0013003901170351106,0.0,0.004301075268817204,0.4,4
OVERALL,RiskMM-coop,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.06609547123623011,5.681818181818182e-05,0.13295454545454546,0.0,0
OVERALL,Hybrid-thr0.30,10,0.0,0,0.0,1.0,0.7532467532467533,20.375,0.0,0.14383561643835616,0.0,0.19715909090909092,0.1,1
OVERALL,Hybrid+AND-thr0.30,10,0.2,0,2.0,0.75,0.2534246575342466,13.666666666666666,0.0,0.011869436201780416,0.0,0.03547523427041499,0.2,2
OVERALL,Hybrid+AND+TTC-thr0.30,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.014041514041514042,0.0,0.08238636363636363,0.1,1
OVERALL,Hybrid+AND+TTC+RearAware-thr0.30,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.023241590214067277,0.0,0.09261363636363637,0.1,1
OVERALL,Hybrid+AND+TTC+MinHarm-thr0.30,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.01373283395755306,0.0,0.10227272727272728,0.1,1
OVERALL,Hybrid+AND+TTC+RearEscape-thr0.30,10,0.0,0,0.0,1.0,1.0,23.125,0.0,0.01373283395755306,0.0,0.10227272727272728,0.1,1
