scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS2_blind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,0.9868421052631579,22.0,0.0,0.09027777777777778,0.0,0.4,0.0,0
BS2_nonblind_rand42,Innov-NONE,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.2967032967032967,0.0,0.41818181818181815,0.0,0
BS2_nonblind_rand42,Innov-V,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.2983425414364641,0.0,0.42272727272727273,0.0,0
BS2_nonblind_rand42,Innov-D,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.17272727272727273,0.0,0
BS2_nonblind_rand42,Innov-M,1,1.0,0,1.3208050679479264,1.0,1.0,25.0,0.0,0.9161676646706587,0.004545454545454545,0.9363636363636364,1.0,1
BS2_nonblind_rand42,Innov-H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.3791208791208791,0.0,0.4863636363636364,0.0,0
BS2_nonblind_rand42,Innov-V+D,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.17727272727272728,0.0,0
BS2_nonblind_rand42,Innov-V+M,1,1.0,0,1.3208050679479264,1.0,1.0,25.0,0.0,0.9161676646706587,0.004545454545454545,0.9363636363636364,1.0,1
BS2_nonblind_rand42,Innov-V+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.3756906077348066,0.0,0.4863636363636364,0.0,0
BS2_nonblind_rand42,Innov-D+M,1,1.0,0,1.3208050679479264,1.0,0.9433962264150944,25.0,0.0,0.8323353293413174,0.004545454545454545,0.8590909090909091,1.0,1
BS2_nonblind_rand42,Innov-D+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08241758241758242,0.0,0.2409090909090909,0.0,0
BS2_nonblind_rand42,Innov-M+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.7828571428571428,0.0,0.8272727272727273,0.0,0
BS2_nonblind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08045977011494253,0.0,0.2727272727272727,0.0,0
BS3_blind_rand42,Innov-NONE,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.7989130434782609,0.007727272727272728,0.8318181818181818,0.0,0
BS3_blind_rand42,Innov-V,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.7989130434782609,0.007727272727272728,0.8318181818181818,0.0,0
BS3_blind_rand42,Innov-D,1,1.0,0,6.799962533391883,1.0,1.0,22.0,0.0,0.850828729281768,0.004545454545454545,0.8772727272727273,1.0,1
BS3_blind_rand42,Innov-M,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.9248554913294798,0.021363636363636362,0.9409090909090909,0.0,0
BS3_blind_rand42,Innov-H,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.7989130434782609,0.0,0.8318181818181818,0.0,0
BS3_blind_rand42,Innov-V+D,1,1.0,0,6.799962533391883,1.0,1.0,22.0,0.0,0.850828729281768,0.004545454545454545,0.8772727272727273,1.0,1
BS3_blind_rand42,Innov-V+M,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.9248554913294798,0.021363636363636362,0.9409090909090909,0.0,0
BS3_blind_rand42,Innov-V+H,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.7989130434782609,0.0,0.8318181818181818,0.0,0
BS3_blind_rand42,Innov-D+M,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.021363636363636362,0.2,0.0,0
BS3_blind_rand42,Innov-D+H,1,1.0,0,6.799962533391883,1.0,1.0,22.0,0.0,0.850828729281768,0.0,0.8772727272727273,1.0,1
BS3_blind_rand42,Innov-M+H,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.14917127071823205,0.0,0.3,0.0,0
BS3_blind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.18181818181818182,0.0,0
BS3_nonblind_rand42,Innov-NONE,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.616504854368932,0.011363636363636364,0.6409090909090909,0.0,0
BS3_nonblind_rand42,Innov-V,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.6116504854368932,0.011818181818181818,0.6363636363636364,0.0,0
BS3_nonblind_rand42,Innov-D,1,1.0,0,5.3252510963654105,1.0,1.0,27.0,0.0,0.8926829268292683,0.005909090909090909,0.9,1.0,1
BS3_nonblind_rand42,Innov-M,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.30526315789473685,0.0,0.4,0.0,0
BS3_nonblind_rand42,Innov-H,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.616504854368932,0.0,0.6409090909090909,0.0,0
BS3_nonblind_rand42,Innov-V+D,1,1.0,0,5.3252510963654105,1.0,1.0,27.0,0.0,0.8926829268292683,0.005909090909090909,0.9,1.0,1
BS3_nonblind_rand42,Innov-V+M,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.30526315789473685,0.0,0.4,0.0,0
BS3_nonblind_rand42,Innov-V+H,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.616504854368932,0.0,0.6409090909090909,0.0,0
BS3_nonblind_rand42,Innov-D+M,1,0.0,0,0.0,1.0,0.9090909090909091,27.0,0.0,0.0,0.0,0.13636363636363635,0.0,0
BS3_nonblind_rand42,Innov-D+H,1,1.0,0,5.3252510963654105,1.0,1.0,27.0,0.0,0.8926829268292683,0.0009090909090909091,0.9,1.0,1
BS3_nonblind_rand42,Innov-M+H,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.03827751196172249,0.0,0.08636363636363636,0.0,0
BS3_nonblind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,0.8571428571428571,27.0,0.0,0.0,0.0,0.05454545454545454,0.0,0
BS4_blind_rand42,Innov-NONE,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.18128654970760233,0.0,0.36363636363636365,0.0,0
BS4_blind_rand42,Innov-V,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.18128654970760233,0.0,0.36363636363636365,0.0,0
BS4_blind_rand42,Innov-D,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.006711409395973154,0.0,0.32727272727272727,0.0,0
BS4_blind_rand42,Innov-M,1,1.0,1,3.1221043668010955,1.0,1.0,38.0,0.0,0.8507462686567164,0.05272727272727273,0.9090909090909091,1.0,2
BS4_blind_rand42,Innov-H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.18128654970760233,0.0,0.36363636363636365,0.0,0
BS4_blind_rand42,Innov-V+D,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.32272727272727275,0.0,0
BS4_blind_rand42,Innov-V+M,1,1.0,1,3.1221043668010955,1.0,1.0,38.0,0.0,0.8507462686567164,0.05272727272727273,0.9090909090909091,1.0,2
BS4_blind_rand42,Innov-V+H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.18128654970760233,0.0,0.36363636363636365,0.0,0
BS4_blind_rand42,Innov-D+M,1,1.0,0,2.0,1.0,0.5555555555555556,14.0,0.0,0.0,0.0,0.032679738562091505,1.0,1
BS4_blind_rand42,Innov-D+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.6375838926174496,0.0,0.7545454545454545,0.0,0
BS4_blind_rand42,Innov-M+H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.17575757575757575,0.0,0.38181818181818183,0.0,0
BS4_blind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.6802721088435374,0.0,0.7863636363636364,0.0,0
BS4_nonblind_rand42,Innov-NONE,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.25806451612903225,0.02090909090909091,0.4772727272727273,0.0,0
BS4_nonblind_rand42,Innov-V,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.25806451612903225,0.02090909090909091,0.4772727272727273,0.0,0
BS4_nonblind_rand42,Innov-D,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.025454545454545455,0.3409090909090909,0.0,0
BS4_nonblind_rand42,Innov-M,1,1.0,1,2.872666251064631,1.0,1.0,38.0,0.0,0.8050314465408805,0.005454545454545455,0.8590909090909091,1.0,2
BS4_nonblind_rand42,Innov-H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.32903225806451614,0.00045454545454545455,0.5272727272727272,0.0,0
BS4_nonblind_rand42,Innov-V+D,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.0,0.02590909090909091,0.3409090909090909,0.0,0
BS4_nonblind_rand42,Innov-V+M,1,1.0,1,2.872666251064631,1.0,1.0,38.0,0.0,0.8050314465408805,0.005454545454545455,0.8590909090909091,1.0,2
BS4_nonblind_rand42,Innov-V+H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.32903225806451614,0.0009090909090909091,0.5272727272727272,0.0,0
BS4_nonblind_rand42,Innov-D+M,1,1.0,1,4.981191857351019,1.0,1.0,28.0,0.0,0.5033557046979866,0.13318181818181818,0.6636363636363637,1.0,1
BS4_nonblind_rand42,Innov-D+H,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.1103448275862069,0.00045454545454545455,0.41363636363636364,0.0,0
BS4_nonblind_rand42,Innov-M+H,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.3630573248407643,0.0,0.5454545454545454,0.0,0
BS4_nonblind_rand42,Innov-V+D+M+H,1,0.0,0,0.0,1.0,0.9583333333333334,28.0,0.0,0.04054054054054054,0.0,0.3409090909090909,0.0,0
OVERALL,Innov-NONE,8,0.0,0,0.0,1.0,1.0,30.125,0.0,0.5011005135730008,0.011931818181818182,0.6136363636363636,0.0,0
OVERALL,Innov-V,8,0.0,0,0.0,1.0,1.0,30.125,0.0,0.49926470588235294,0.01215909090909091,0.6130681818181818,0.0,0
OVERALL,Innov-D,8,0.25,0,6.062606814878647,1.0,1.0,23.125,0.0,0.2550943396226415,0.011590909090909091,0.43920454545454546,0.25,2
OVERALL,Innov-M,8,0.625,6,5.602871473252159,1.0,1.0,30.125,0.0,0.6587864460204885,0.020227272727272726,0.7539772727272728,0.5,6
OVERALL,Innov-H,8,0.0,0,0.0,1.0,1.0,30.125,0.0,0.5277777777777778,0.00034090909090909094,0.6329545454545454,0.0,0
OVERALL,Innov-V+D,8,0.25,0,6.062606814878647,1.0,1.0,23.125,0.0,0.2545317220543807,0.011647727272727273,0.43920454545454546,0.25,2
OVERALL,Innov-V+M,8,0.625,6,5.602871473252159,1.0,1.0,30.125,0.0,0.6587864460204885,0.020284090909090908,0.7539772727272728,0.5,6
OVERALL,Innov-V+H,8,0.0,0,0.0,1.0,1.0,30.125,0.0,0.5252747252747253,0.00039772727272727274,0.6318181818181818,0.0,0
OVERALL,Innov-D+M,8,0.625,5,6.167324843525812,1.0,0.9341176470588235,21.875,0.0,0.2752365930599369,0.0761370348493798,0.44063792085056114,0.5,4
OVERALL,Innov-D+H,8,0.25,0,6.062606814878647,1.0,1.0,23.125,0.0,0.3810240963855422,0.0002840909090909091,0.5329545454545455,0.25,2
OVERALL,Innov-M+H,8,0.125,0,8.666682150783945,1.0,1.0,30.125,0.0,0.35987978963185574,0.0,0.5159090909090909,0.0,0
OVERALL,Innov-V+D+M+H,8,0.125,0,8.666682150783945,1.0,0.9870410367170627,23.25,0.0,0.11488049344641481,0.0,0.3443181818181818,0.0,0
