scenario,method,runs,CollRate,2ndC,Sev,Det(s),Det(f),Early,FA(s),FA(f),WPC%,Mod%,OverlapRate,OverlapN
BS2_nonblind_rand42,Hybrid-V1Only-thr0.30,1,0.0,0,0.0,1.0,0.6923076923076923,18.0,0.0,0.832258064516129,0.0,0.7909090909090909,0.0,0
BS2_nonblind_rand42,Hybrid-GeomOnly,1,0.0,0,0.0,1.0,0.9473684210526315,25.0,0.0,0.08791208791208792,0.0,0.23636363636363636,0.0,0
BS2_nonblind_rand42,Hybrid-Geom+TTC,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08791208791208792,0.0,0.24545454545454545,0.0,0
BS2_nonblind_rand42,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.3756906077348066,0.0,0.4863636363636364,0.0,0
BS2_nonblind_rand42,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.9473684210526315,25.0,0.0,0.08791208791208792,0.0,0.23636363636363636,0.0,0
BS2_nonblind_rand42,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08791208791208792,0.0,0.24545454545454545,0.0,0
BS2_nonblind_rand42,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08287292817679558,0.0,0.24545454545454545,0.0,0
BS2_nonblind_rand42,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.049079754601226995,0.0,0.29545454545454547,0.0,0
BS2_nonblind_rand42,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,25.0,0.0,0.08045977011494253,0.0,0.2727272727272727,0.0,0
BS3_blind_rand42,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,RSS-coop,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.13513513513513514,0.009545454545454546,0.2727272727272727,0.0,0
BS3_blind_rand42,UniE2EV2X-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.9565217391304348,0.011818181818181818,0.9636363636363636,0.0,0
BS3_blind_rand42,Hybrid-V1Only-thr0.30,1,0.0,0,0.0,1.0,1.0,41.0,0.0,0.8021978021978022,0.019090909090909092,0.8363636363636363,0.0,0
BS3_blind_rand42,Hybrid-GeomOnly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,Hybrid-Geom+TTC,1,1.0,0,6.799962533391883,1.0,1.0,22.0,0.0,0.850828729281768,0.0,0.8772727272727273,1.0,1
BS3_blind_rand42,Hybrid-thr0.30,1,1.0,0,2.5399999959499984,1.0,1.0,41.0,0.0,0.8972972972972973,0.0,0.9136363636363637,1.0,1
BS3_blind_rand42,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_blind_rand42,Hybrid+AND+TTC-thr0.30,1,1.0,0,6.799962533391883,1.0,1.0,22.0,0.0,0.850828729281768,0.0,0.8772727272727273,1.0,1
BS3_blind_rand42,Hybrid+AND+TTC+RearAware-thr0.30,1,1.0,0,5.822137854891882,1.0,1.0,22.0,0.0,0.850828729281768,0.0,0.8772727272727273,1.0,1
BS3_blind_rand42,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,0.14545454545454545,1.0,1
BS3_blind_rand42,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,23.0,0.0,0.0,0.0,0.18181818181818182,0.0,0
BS3_nonblind_rand42,NoCon-egoonly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_rand42,NoCon-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_rand42,RSS-coop,1,0.0,0,0.0,1.0,0.875,40.0,0.0,0.10784313725490197,0.016363636363636365,0.16363636363636364,0.0,0
BS3_nonblind_rand42,UniE2EV2X-coop,1,1.0,0,2.6533533275224395,1.0,0.5,10.0,0.0,0.8736842105263158,0.0009090909090909091,0.8227272727272728,1.0,1
BS3_nonblind_rand42,MAP-coop,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_rand42,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.9463414634146341,0.016363636363636365,0.95,0.0,0
BS3_nonblind_rand42,Hybrid-V1Only-thr0.30,1,0.0,0,0.0,1.0,0.6875,40.0,0.0,0.6078431372549019,0.018636363636363635,0.6136363636363636,0.0,0
BS3_nonblind_rand42,Hybrid-GeomOnly,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_rand42,Hybrid-Geom+TTC,1,1.0,0,5.3252510963654105,1.0,1.0,27.0,0.0,0.8926829268292683,0.0,0.9,1.0,1
BS3_nonblind_rand42,Hybrid-thr0.30,1,0.0,0,0.0,1.0,1.0,40.0,0.0,0.6747572815533981,0.0,0.6954545454545454,0.0,0
BS3_nonblind_rand42,Hybrid+AND-thr0.30,1,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
BS3_nonblind_rand42,Hybrid+AND+TTC-thr0.30,1,1.0,0,5.3252510963654105,1.0,1.0,27.0,0.0,0.8926829268292683,0.0,0.9,1.0,1
BS3_nonblind_rand42,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,0.9090909090909091,27.0,0.0,0.0,0.0,0.09090909090909091,0.0,0
BS3_nonblind_rand42,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,0.8867924528301887,27.0,0.0,0.0,0.0,0.21363636363636362,1.0,1
BS3_nonblind_rand42,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,0.8571428571428571,27.0,0.0,0.0,0.0,0.05454545454545454,0.0,0
BS4_blind_rand42,NoCon-egoonly,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_blind_rand42,NoCon-coop,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_blind_rand42,RSS-coop,1,0.0,0,0.0,1.0,0.9782608695652174,38.0,0.0,0.5172413793103449,0.0,0.6136363636363636,0.0,0
BS4_blind_rand42,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.08333333333333333,13.0,0.0,0.0,0.0,0.013636363636363636,0.0,0
BS4_blind_rand42,MAP-coop,1,0.0,0,0.0,1.0,0.09523809523809523,5.0,0.0,0.0,0.0,0.009478672985781991,0.0,0
BS4_blind_rand42,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.8243243243243243,0.0,0.8818181818181818,0.0,0
BS4_blind_rand42,Hybrid-V1Only-thr0.30,1,0.0,0,0.0,1.0,0.7868852459016393,38.0,0.0,0.16981132075471697,0.0,0.3409090909090909,0.0,0
BS4_blind_rand42,Hybrid-GeomOnly,1,0.0,0,0.0,1.0,0.02631578947368421,5.0,0.0,0.0,0.0,0.004545454545454545,0.0,0
BS4_blind_rand42,Hybrid-Geom+TTC,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.6174496644295302,0.0,0.740909090909091,0.0,0
BS4_blind_rand42,Hybrid-thr0.30,1,0.0,0,0.0,1.0,0.9555555555555556,38.0,0.0,0.15428571428571428,0.0,0.3181818181818182,0.0,0
BS4_blind_rand42,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.02631578947368421,5.0,0.0,0.0,0.0,0.004545454545454545,0.0,0
BS4_blind_rand42,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.6174496644295302,0.0,0.740909090909091,0.0,0
BS4_blind_rand42,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.668918918918919,0.0,0.7772727272727272,0.0,0
BS4_blind_rand42,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.7785714285714286,0.0,0.8590909090909091,0.0,0
BS4_blind_rand42,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,1.0,24.0,0.0,0.6802721088435374,0.0,0.7863636363636364,0.0,0
BS4_nonblind_rand42,NoCon-egoonly,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_nonblind_rand42,NoCon-coop,1,1.0,0,0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,1.0,1
BS4_nonblind_rand42,RSS-coop,1,0.0,0,0.0,1.0,1.0,38.0,0.0,0.3375796178343949,0.02090909090909091,0.5272727272727272,0.0,0
BS4_nonblind_rand42,UniE2EV2X-coop,1,0.0,0,0.0,1.0,0.7974683544303798,13.0,0.0,0.8439716312056738,0.011363636363636364,0.8272727272727273,0.0,0
BS4_nonblind_rand42,MAP-coop,1,0.0,0,0.0,1.0,0.379746835443038,5.0,0.0,0.03546099290780142,0.00045454545454545455,0.1590909090909091,0.0,0
BS4_nonblind_rand42,RiskMM-coop,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.6896551724137931,0.025,0.7954545454545454,0.0,0
BS4_nonblind_rand42,Hybrid-V1Only-thr0.30,1,0.0,0,0.0,1.0,0.821917808219178,38.0,0.0,0.3197278911564626,0.02409090909090909,0.4863636363636364,0.0,0
BS4_nonblind_rand42,Hybrid-GeomOnly,1,0.0,0,0.0,1.0,0.5185185185185185,5.0,0.0,0.18072289156626506,0.0,0.2636363636363636,0.0,0
BS4_nonblind_rand42,Hybrid-Geom+TTC,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.1103448275862069,0.0,0.41363636363636364,0.0,0
BS4_nonblind_rand42,Hybrid-thr0.30,1,0.0,0,0.0,1.0,0.967741935483871,38.0,0.0,0.2911392405063291,0.0,0.4818181818181818,0.0,0
BS4_nonblind_rand42,Hybrid+AND-thr0.30,1,0.0,0,0.0,1.0,0.5185185185185185,5.0,0.0,0.18072289156626506,0.0,0.2636363636363636,0.0,0
BS4_nonblind_rand42,Hybrid+AND+TTC-thr0.30,1,0.0,0,0.0,1.0,1.0,28.0,0.0,0.1103448275862069,0.0,0.41363636363636364,0.0,0
BS4_nonblind_rand42,Hybrid+AND+TTC+RearAware-thr0.30,1,0.0,0,0.0,1.0,0.987012987012987,28.0,0.0,0.0979020979020979,0.0,0.4090909090909091,0.0,0
BS4_nonblind_rand42,Hybrid+AND+TTC+MinHarm-thr0.30,1,0.0,0,0.0,1.0,0.9054054054054054,28.0,0.0,0.03424657534246575,0.0,0.32727272727272727,0.0,0
BS4_nonblind_rand42,Hybrid+AND+TTC+RearEscape-thr0.30,1,0.0,0,0.0,1.0,0.9583333333333334,28.0,0.0,0.04054054054054054,0.0,0.3409090909090909,0.0,0
OVERALL,NoCon-egoonly,8,1.0,0,6.751016241777783,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.75,6
OVERALL,NoCon-coop,8,1.0,0,6.751016241777783,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.75,6
OVERALL,RSS-coop,8,0.0,0,0.0,1.0,0.9869791666666666,30.125,0.0,0.2543604651162791,0.012897727272727273,0.41420454545454544,0.0,0
OVERALL,UniE2EV2X-coop,8,0.25,0,2.3266766637612197,0.875,0.5753768844221105,16.0,0.0,0.4434499593165175,0.0019053472649047326,0.4757221880762139,0.25,2
OVERALL,MAP-coop,8,0.75,0,8.934688322370377,0.25,0.14746543778801843,5.0,0.0,0.006925207756232687,0.00010649627263045793,0.039403620873269436,0.5,4
OVERALL,RiskMM-coop,8,0.0,0,0.0,1.0,1.0,26.875,0.0,0.699622641509434,0.013295454545454546,0.7738636363636363,0.0,0
OVERALL,Hybrid-V1Only-thr0.30,8,0.0,0,0.0,1.0,0.8893709327548807,29.25,0.0,0.5789068514241724,0.01465909090909091,0.6602272727272728,0.0,0
OVERALL,Hybrid-GeomOnly,8,0.25,0,2.0,0.75,0.5945205479452055,13.666666666666666,0.0,0.07351638618246235,0.0,0.20080321285140562,0.25,2
OVERALL,Hybrid-Geom+TTC,8,0.25,0,6.062606814878647,1.0,1.0,23.125,0.0,0.3804185351270553,0.0,0.5289772727272727,0.25,2
OVERALL,Hybrid-thr0.30,8,0.125,0,2.5399999959499984,1.0,0.9894459102902374,30.125,0.0,0.5423606082548877,0.0,0.6386363636363637,0.125,1
OVERALL,Hybrid+AND-thr0.30,8,0.25,0,2.0,0.75,0.5945205479452055,13.666666666666666,0.0,0.07351638618246235,0.0,0.20080321285140562,0.25,2
OVERALL,Hybrid+AND+TTC-thr0.30,8,0.25,0,6.062606814878647,1.0,1.0,23.125,0.0,0.3804185351270553,0.0,0.5289772727272727,0.25,2
OVERALL,Hybrid+AND+TTC+RearAware-thr0.30,8,0.125,0,5.822137854891882,1.0,0.9931662870159453,23.125,0.0,0.24829674489023468,0.0,0.4340909090909091,0.125,1
OVERALL,Hybrid+AND+TTC+MinHarm-thr0.30,8,0.0,0,0.0,1.0,0.9744094488188977,23.125,0.0,0.11980830670926518,0.0,0.3664772727272727,0.25,2
OVERALL,Hybrid+AND+TTC+RearEscape-thr0.30,8,0.125,0,8.666682150783945,1.0,0.9870410367170627,23.25,0.0,0.11488049344641481,0.0,0.3443181818181818,0.0,0
